doy	hr	Tair	SWD	PAR	lai	Ea	Windsp m/s	precip	co2	Atm P	SoilT_2cm	SWC_2cm	flag	delta-13c	 delta-18o
11	6.5	-7.75	0	0	1	0.1056	1.45	0	388.775	789.4	-5.55	0.11	0	-8.21	41.34
11	7.5	-6.6	7	40	1	0.1128	1.3	0	396.46	789.4	-5.75	0.11	0	-8.17	41.4
11	8.5	-0.8	131.5	308	1	0.1241	1	0	395.68	789.75	-5.8	0.11	0	-8.09	41.44
11	9.5	3.6	321	648.5	1	0.1141	2.55	0	389.415	789.85	-4.75	0.11	0	-8.01	41.46
11	10.5	7.2	478	917	1	0.1276	2.15	0	386.325	789.5	-2.3	0.11	0	-7.97	41.44
11	11.5	7.8	581.5	1083	1	0.1304	1.7	0	386.485	788.75	2.95	0.11	0	-7.94	41.43
11	12.5	10	625	1127.5	1	0.1337	1.95	0	385.05	787.6	5	0.11	0	-7.91	41.41
11	13.5	10.4	602	1050.5	1	0.1318	2.35	0	384.59	786.65	6.35	0.11	0	-7.9	41.39
11	14.5	10.1	510.5	852.5	1	0.1319	3.3	0	384.545	786.05	6.3	0.11	0	-7.89	41.37
11	15.5	9.6	356.5	554.5	1	0.1365	2.85	0	384.41	785.65	5.35	0.11	0	-7.9	41.38
11	16.5	7.15	160.5	171	1	0.1307	2.55	0	384.575	785.45	3.45	0.11	0	-7.91	41.39
11	17.5	2.25	12.5	8	1	0.1224	1.75	0	386.705	785.4	1.35	0.11	0	-7.93	41.4
11	18.5	2.15	0	0	1	0.1187	2.25	0	390.435	785.2	0	0.11	0	-7.97	41.41
11	19.5	4.7	0	0	1	0.1117	2.05	0	386.99	785.05	-1	0.11	0	-8.06	41.41
11	20.5	1.7	0	0	1	0.1072	2.55	0	385.07	784.9	-1.3	0.11	0	-8.1	41.37
11	21.5	-1.25	0	0	1	0.1065	2.45	0	385.965	784.75	-1.9	0.11	0	-8.12	41.33
11	22.5	-1.8	0	0	1	0.114	1.85	0	390.55	784.55	-2.6	0.11	0	-8.12	41.31
11	23.5	-1.95	0	0	1	0.1083	1.65	0	387.445	784.25	-3.2	0.11	0	-8.14	41.31
12	0.5	-2.6	0	0	1	0.1085	1.65	0	388.635	783.7	-3.6	0.11	0	-8.16	41.28
12	1.5	-1.2	0	0	1	0.1084	1.6	0	385.145	783.45	-3.75	0.11	0	-8.17	41.28
12	2.5	-1.2	0	0	1	0.1081	3.6	0	385.09	783.05	-3.8	0.11	0	-8.18	41.28
12	3.5	-1.95	0	0	1	0.1081	4.3	0	384.67	782.4	-3.75	0.11	0	-8.2	41.28
12	4.5	-3.05	0	0	1	0.1118	2.85	0	385.485	782.05	-3.85	0.11	0	-8.21	41.24
12	5.5	-0.35	0	0	1	0.1249	1.35	0	385.55	781.65	-4.05	0.11	0	-8.22	41.25
12	6.5	0.35	0	0	1	0.1255	1.85	0	385.2	782.3	-4.05	0.11	0	-8.22	41.32
12	7.5	-0.1	6	40	1	0.1315	4.6	0	389.57	782.5	-4.1	0.11	0	-8.17	41.38
12	8.5	3.45	149.5	280	1	0.1503	2.6	0	386.2	783.25	-4	0.11	0	-8.09	41.42
12	9.5	5.4	305	571	1	0.2056	5.5	0	385.735	783.7	-2.8	0.11	0	-8.01	41.43
12	10.5	7.25	445.5	826.5	1	0.2508	5	0	383.86	783.9	-0.65	0.11	0	-7.97	41.41
12	11.5	7.25	389.5	890	1	0.1323	8.1	0	383.33	783.6	2.2	0.11	0	-7.94	41.39
12	12.5	8.25	628.5	1142	1	0.1076	8.9	0	382.705	783.25	4.4	0.11	0	-7.91	41.37
12	13.5	8.7	603.5	1060.5	1	0.1211	7.3	0	382.75	783.5	5.65	0.11	0	-7.91	41.35
12	14.5	8	511.5	858.5	1	0.1191	6.4	0	383.025	783.85	5.9	0.11	0	-7.89	41.34
12	15.5	7.15	356	560.5	1	0.0988	4.6	0	382.945	784.7	4.9	0.11	0	-7.9	41.34
12	16.5	5.2	167.5	178.5	1	0.0877	3.95	0	382.96	785.55	3.15	0.11	0	-7.91	41.34
12	17.5	2.4	17.5	9.5	1	0.0844	4.2	0	384.255	786.45	1.35	0.11	0	-7.93	41.34
12	18.5	1.4	0	0	1	0.0843	3.15	0	385.18	787.35	0.05	0.11	0	-7.98	41.35
12	19.5	-1.3	0	0	1	0.0806	2.45	0	384.115	788.35	-0.5	0.11	0	-8.06	41.34
12	20.5	-3.5	0	0	1	0.0859	1.5	0	384.465	789.1	-1.5	0.11	0	-8.1	41.31
12	21.5	-4.9	0	0	1	0.0937	1.1	0	385.29	790.05	-2.25	0.11	0	-8.12	41.27
12	22.5	-5.35	0	0	1	0.0994	3.45	0	385.51	790.7	-2.95	0.11	0	-8.13	41.25
12	23.5	-5.5	0	0	1	0.1048	2.5	0	385.455	791	-3.5	0.11	0	-8.14	41.25
13	0.5	-5.4	0	0	1	0.1187	3.15	0	388.92	791.25	-4	0.11	0	-8.16	41.22
13	1.5	-4.35	0	0	1	0.1266	3.2	0	384.84	791.55	-4.25	0.11	0	-8.17	41.23
13	2.5	-4.35	0	0	1	0.1366	3.1	0	384.42	791.9	-4.2	0.11	0	-8.18	41.24
13	3.5	-4.15	0	0	1	0.1433	3.6	0	384.44	792.2	-4.2	0.11	0	-8.2	41.25
13	4.5	-4.3	0	0	1	0.1333	1.35	0	384.605	792.65	-4.15	0.11	0	-8.21	41.23
13	5.5	-5.1	0	0	1	0.1274	1.5	0	385.205	793.05	-4.25	0.11	0	-8.23	41.25
13	6.5	-6.85	0	0	1	0.1252	2.2	0	385.775	793.35	-4.55	0.11	0	-8.22	41.31
13	7.5	-5.75	6	42.5	1	0.1327	3.5	0	386.01	794.1	-4.9	0.11	0	-8.17	41.37
13	8.5	-1.1	137.5	328.5	1	0.1395	1.5	0	386.855	794.9	-4.95	0.11	0	-8.09	41.42
13	9.5	0.9	326.5	674.5	1	0.1452	4.15	0	384.755	795.6	-4.1	0.11	0	-8.01	41.43
13	10.5	3.1	482	946	1	0.1465	4.4	0	383.8	795.75	-1.9	0.11	0	-7.98	41.43
13	11.5	5.7	584.5	1110	1	0.1331	1.35	0	383.75	795.3	1.6	0.11	0	-7.94	41.42
13	12.5	7.1	629.5	1157	1	0.1306	3.3	0	383.365	794	5	0.11	0	-7.91	41.4
13	13.5	8.6	606	1077	1	0.1238	2.85	0	382.855	793.25	6.6	0.11	0	-7.91	41.39
13	14.5	9.25	513.5	880	1	0.1436	3.5	0	383.03	793.2	6.75	0.11	0	-7.9	41.38
13	15.5	8.6	360	584.5	1	0.1386	3.25	0	383.21	793.3	5.7	0.11	0	-7.9	41.36
13	16.5	7.1	171.5	188.5	1	0.1409	1.75	0	383.415	793.55	4.5	0.11	0	-7.91	41.38
13	17.5	2.5	18.5	10	1	0.1415	1.1	0	384.495	793.5	2.2	0.11	0	-7.93	41.38
13	18.5	0.15	0	0	1	0.1409	1.5	0	387.115	793.35	0.85	0.11	0	-7.98	41.37
13	19.5	0	0	0	1	0.1392	2.45	0	397.775	793.25	-0.35	0.11	0	-8.06	41.37
13	20.5	-0.35	0	0	1	0.1489	2.3	0	395.175	793.2	-1.15	0.11	0	-8.1	41.34
13	21.5	-0.35	0	0	1	0.144	2.2	0	395.485	793.15	-1.6	0.11	0	-8.12	41.3
13	22.5	-0.85	0	0	1	0.1426	1	0	390.655	793.25	-2.1	0.11	0	-8.13	41.29
13	23.5	-2.25	0	0	1	0.1366	2.15	0	389.54	793.2	-2.5	0.11	0	-8.15	41.29
14	0.5	-2.5	0	0	1	0.1471	1.95	0	387.905	793.15	-2.75	0.11	0	-8.17	41.27
14	1.5	-2.55	0	0	1	0.1452	1.25	0	385.755	793.05	-3.1	0.11	0	-8.18	41.28
14	2.5	-2.25	0	0	1	0.1467	1.3	0	386.955	792.95	-3.25	0.11	0	-8.19	41.28
14	3.5	-1.25	0	0	1	0.1511	0.95	0	388.985	792.9	-3.1	0.11	0	-8.21	41.29
14	4.5	-1.5	0	0	1	0.1611	1.6	0	387.505	792.55	-2.95	0.11	0	-8.22	41.25
14	5.5	-2.1	0	0	1	0.1573	2.15	0	387.045	792.15	-2.9	0.11	0	-8.24	41.28
14	6.5	-1.9	0	0	1	0.1601	1.1	0	388.105	792	-3	0.11	0	-8.22	41.35
14	7.5	-2.7	3.5	26.5	1	0.1597	0.55	0	386.975	791.95	-3.15	0.11	0	-8.18	41.41
14	8.5	-0.3	84.5	232.5	1	0.1692	0.55	0	388.555	791.95	-3	0.11	0	-8.1	41.44
14	9.5	2.95	181	363	1	0.1729	0.85	0	387.055	791.9	-1.8	0.11	0	-8.02	41.45
14	10.5	2.65	234.5	395.5	1	0.177	1.1	0	386.03	791.65	-0.5	0.11	0	-7.98	41.44
14	11.5	4.25	275	579	1	0.1753	1.05	0	384.605	790.9	1	0.11	0	-7.95	41.43
14	12.5	7.15	398	941.5	1	0.1771	1.5	0	384.26	789.75	2.8	0.11	0	-7.92	41.39
14	13.5	9.55	612.5	747.5	1	0.1873	5.4	0	383.04	788.35	4.35	0.11	0	-7.92	41.38
14	14.5	10.1	414.5	739	1	0.1881	5.75	0	383.055	787.4	5.7	0.11	0	-7.9	41.36
14	15.5	10	308	503	1	0.1902	6.25	0	382.85	787.1	5.4	0.11	0	-7.91	41.34
14	16.5	8.2	167	192.5	1	0.1906	4	0	382.475	786.65	4	0.11	0	-7.92	41.36
14	17.5	3.65	17	11.5	1	0.1879	2.25	0	383.16	786.45	2.05	0.11	0	-7.94	41.36
14	18.5	2.4	0	0	1	0.189	3	0	383.965	786.6	0.8	0.11	0	-7.99	41.38
14	19.5	3.65	0	0	1	0.2079	3.55	0	383.695	786.5	-0.1	0.11	0	-8.07	41.38
14	20.5	5.45	0	0	1	0.2172	3.85	0	382.955	786.2	-0.25	0.11	0	-8.11	41.35
14	21.5	4.75	0	0	1	0.2249	4.55	0	383.335	785.8	-0.2	0.11	0	-8.13	41.32
14	22.5	3.5	0	0	1	0.2228	4.5	0	383.865	785.65	-0.4	0.11	0	-8.14	41.3
14	23.5	1.5	0	0	1	0.2146	1.9	0	384.71	785.6	-0.65	0.11	0	-8.15	41.3
15	0.5	-0.6	0	0	1	0.2133	0.9	0	385.815	785.4	-1	0.11	0	-8.17	41.29
15	1.5	-0.8	0	0	1	0.2148	2.15	0	387.445	785.3	-1.5	0.11	0	-8.18	41.28
15	2.5	0.2	0	0	1	0.2181	1.25	0	387.46	785.3	-1.6	0.11	0	-8.19	41.28
15	3.5	1.5	0	0	1	0.219	2.7	0	386.62	784.7	-1.2	0.11	0	-8.21	41.26
15	4.5	1.6	0	0	1	0.2138	3.45	0	385.78	783.95	-1.2	0.11	0	-8.22	41.22
15	5.5	3.9	0	0	1	0.2251	4.15	0	383.495	783.75	-1.4	0.11	0	-8.24	41.23
15	6.5	1.75	0	0	1	0.2212	3.85	0	384.6	783.55	-1.15	0.11	0	-8.23	41.3
15	7.5	1.25	6	24.5	1	0.2269	3.4	0	385.025	783.5	-1.1	0.11	0	-8.18	41.37
15	8.5	3.45	135	256.5	1	0.2322	4.2	0	384.955	783.55	-0.95	0.11	0	-8.1	41.42
15	9.5	5.7	258	503.5	1	0.2445	5.35	0	384.64	783.45	0.15	0.11	0	-8.02	41.42
15	10.5	5.8	272	365	1	0.2512	5.3	0	384.345	783	1.9	0.11	0	-7.99	41.4
15	11.5	8.1	419.5	1197	1	0.2657	4.55	0	384.49	782.45	2.75	0.11	0	-7.95	41.37
15	12.5	9.2	625.5	977	1	0.26	5.95	0	383.21	780.95	5.75	0.11	0	-7.92	41.33
15	13.5	9.85	537	844.5	1	0.2372	8	0	382.83	779.55	7.65	0.11	0	-7.92	41.31
15	14.5	9.9	463.5	943	1	0.1856	7.8	0	381.69	778.8	7.9	0.11	0	-7.91	41.31
15	15.5	10.65	370	688.5	1	0.1631	7.7	0	381.875	778.5	6.85	0.12	0	-7.91	41.3
15	16.5	9.45	174.5	331	1	0.1698	6.95	0	382.1	778.65	5.05	0.12	0	-7.92	41.31
15	17.5	7.35	18	45	1	0.2132	4.65	0	382.43	778.9	3.25	0.12	0	-7.94	41.31
15	18.5	5.65	0	12	1	0.2656	3.8	0	382.675	779.2	2	0.12	0	-7.99	41.33
15	19.5	4.2	0	12	1	0.2823	2.95	0	382.87	779.15	1.2	0.12	0	-8.07	41.32
15	20.5	3.2	0	12	1	0.2719	1.95	0	383.385	779.15	0.3	0.12	0	-8.11	41.27
15	21.5	2.2	0	12	1	0.2843	3.3	0	383.61	779.35	-0.1	0.12	0	-8.13	41.25
15	22.5	2.1	0	12	1	0.2587	3.5	0	384.24	779.35	-0.9	0.12	0	-8.14	41.23
15	23.5	0.9	0	12	1	0.3104	3.4	0	386.32	779.15	-1.2	0.12	0	-8.16	41.22
16	0.5	0.25	0	12	1	0.3054	3.75	0	386.045	778.85	-1.4	0.12	0	-8.18	41.21
16	1.5	-1.5	0	12	1	0.3011	1.45	0	386.3	778.8	-2.05	0.12	0	-8.19	41.2
16	2.5	-1.65	0	12	1	0.3061	3.2	0	384.555	778.95	-2.45	0.12	0	-8.2	41.2
16	3.5	-0.8	0	12	1	0.3048	1.25	0	385.07	779	-2.5	0.12	0	-8.22	41.21
16	4.5	-3.05	0	12	1	0.3231	1.4	0	386.47	779.05	-2.65	0.12	0	-8.23	41.17
16	5.5	-5.1	0	12	1	0.3123	0.95	0	387.555	779.3	-3.05	0.12	0	-8.24	41.19
16	6.5	-6.5	0	12	1	0.29	2.35	0	391.825	779.75	-3.5	0.12	0	-8.23	41.25
16	7.5	-6.05	8	27	1	0.3034	2.85	0	392.225	780.4	-3.75	0.12	0	-8.19	41.32
16	8.5	-2.6	144.5	276.5	1	0.2593	1.55	0	387.255	780.95	-3.8	0.12	0	-8.11	41.36
16	9.5	-0.5	287.5	538	1	0.2675	3.15	0	385.65	781.95	-3.05	0.12	0	-8.03	41.36
16	10.5	0.9	481	891.5	1	0.2606	3	0	385.895	782.55	-1	0.12	0	-7.99	41.34
16	11.5	2.2	489.5	907	1	0.2387	3.55	0	384.26	782.45	1.8	0.12	0	-7.96	41.34
16	12.5	3.6	654.5	1208.5	1	0.2184	4.8	0	383.7	782.15	4.65	0.12	0	-7.93	41.31
16	13.5	4.25	640	1182	1	0.2102	4.1	0	383.745	781.85	5.4	0.12	0	-7.92	41.29
16	14.5	3.6	199	376	1	0.2083	5.2	0	383.84	782.3	5.85	0.12	0	-7.91	41.28
16	15.5	3.35	131.5	252.5	1	0.2195	2	0	384.09	782.9	4.2	0.12	0	-7.92	41.27
16	16.5	3.15	95	186	1	0.2486	3.65	0	383.985	783.6	3.1	0.12	0	-7.93	41.27
16	17.5	1.85	32.5	72	1	0.262	2.35	0	385.32	784.35	1.7	0.12	0	-7.95	41.26
16	18.5	-0.35	0	12	1	0.2792	3.15	0	385.945	785.55	-0.2	0.12	0	-7.99	41.28
16	19.5	-2.2	0	12	1	0.3535	1.4	0	385.745	786.2	-1.15	0.12	0	-8.08	41.26
16	20.5	-5.2	0	12	1	0.3345	1.7	0	385.675	786.65	-2.1	0.12	0	-8.12	41.23
16	21.5	-5.65	0	12	1	0.3552	2.8	0	387.71	787.4	-2.75	0.12	0	-8.14	41.22
16	22.5	-3.6	0	12	1	0.2722	3.9	0	386.155	788.2	-3.3	0.12	0	-8.14	41.19
16	23.5	-4	0	12	1	0.1884	3.5	0	386.155	789.05	-3.75	0.12	0	-8.16	41.18
17	0.5	-4.8	0	12	1	0.1669	3.7	0	386.245	789.5	-4.4	0.12	0	-8.18	41.17
17	1.5	-6.45	0	12	1	0.1715	4.25	0	385.79	789.6	-4.95	0.12	0	-8.19	41.17
17	2.5	-5.8	0	12	1	0.1657	4.15	0	385.63	789.9	-5.25	0.12	0	-8.2	41.18
17	3.5	-7.3	0	12	1	0.1733	4	0	386.15	790	-5.45	0.12	0	-8.22	41.17
17	4.5	-8.85	0	12	1	0.1731	2.9	0	388.455	790.35	-5.65	0.12	0	-8.23	41.15
17	5.5	-10.65	0	12	1	0.1913	1.25	0	388.21	790.45	-5.95	0.12	0	-8.25	41.17
17	6.5	-11.2	0	12	1	0.1797	2.2	0	388.25	790.6	-6.3	0.12	0	-8.24	41.25
17	7.5	-11.95	6.5	24	1	0.1797	3.3	0	387	790.85	-6.7	0.12	0	-8.19	41.32
17	8.5	-6.15	142.5	272.5	1	0.1456	4.65	0	386.95	791.1	-6.65	0.12	0	-8.11	41.36
17	9.5	-4.2	335	624.5	1	0.1367	3.35	0	386.1	791.4	-5.65	0.12	0	-8.03	41.37
17	10.5	-2.35	492	911.5	1	0.133	2.9	0	384.60111	791.35	-3.5	0.12	0	-7.99	41.36
17	11.5	-0.5	595.5	1101	1	0.1329	1.85	0	383.94703	790.8	0.1	0.12	0	-7.96	41.35
17	12.5	2.1	639.5	1175.5	1	0.1397	1.6	0.3	383.48108	790	3.1	0.11	0	-7.93	41.32
17	13.5	4.45	617	1117	1	0.1368	1.5	0	383.17759	789.3	5.65	0.11	0	-7.93	41.29
17	14.5	4.4	527	975.5	1	0.119	1.25	0	382.91611	789.1	5.7	0.12	0	-7.91	41.27
17	15.5	5.05	376	699.5	1	0.1276	1.8	0	382.87866	788.95	4.5	0.12	0	-7.92	41.29
17	16.5	4.85	185	350.5	1	0.1355	1.55	0	386.23	789.2	2.85	0.12	0	-7.93	41.31
17	17.5	2.8	24	56.5	1	0.1572	1	0	386.285	789.2	1.2	0.12	0	-7.95	41.31
17	18.5	-1.25	0	12	1	0.1862	1.1	0	392.895	789.45	-0.7	0.12	0	-8	41.32
17	19.5	-2.7	0	12	1	0.1747	1.65	0	395.515	789.5	-1.6	0.12	0	-8.08	41.34
17	20.5	-4.3	0	12	1	0.1884	1.65	0	393.14	790.1	-2.35	0.12	0	-8.12	41.29
17	21.5	-4.95	0	12	1	0.2076	0.8	0	389.315	790.4	-2.95	0.12	0	-8.14	41.27
17	22.5	-5.75	0	12	1	0.2172	1.45	0	388.745	790.4	-3.4	0.12	0	-8.15	41.26
17	23.5	-6.3	0	12	1	0.1958	1.75	0	388.285	790.15	-3.8	0.12	0	-8.16	41.25
18	0.5	-5.95	0	12	1	0.2062	1.85	0	387.725	789.9	-4.2	0.12	0	-8.18	41.25
18	1.5	-6.2	0	12	1	0.2038	1.9	0	388.09	789.6	-4.4	0.12	0	-8.19	41.25
18	2.5	-5.95	0	12	1	0.2162	1.7	0	390.86	789.7	-4.5	0.12	0	-8.21	41.26
18	3.5	-6.35	0	12	1	0.2144	1.05	0	387.715	789.55	-4.65	0.12	0	-8.23	41.25
18	4.5	-7.35	0	12	1	0.2113	2.15	0	389.335	789.25	-4.8	0.12	0	-8.23	41.22
18	5.5	-7.3	0	12	1	0.2027	2.1	0	392.32	788.95	-5.05	0.12	0	-8.25	41.25
18	6.5	-7.45	0	12	1	0.2136	2.1	0	387.655	788.8	-5.15	0.12	0	-8.24	41.34
18	7.5	-7.7	11	32.5	1	0.2169	1.5	0	391.13	788.8	-5.2	0.12	0	-8.19	41.41
18	8.5	-4.1	133.5	256	1	0.2119	1.15	0	393.03	788.8	-4.9	0.12	0	-8.11	41.45
18	9.5	0.4	329	613.5	1	0.1836	0.7	0	387.04	788.85	-3.6	0.12	0	-8.03	41.47
18	10.5	3.8	360	666	1	0.2062	1.85	0.3	386.08	788.55	-1.1	0.11	0	-8	41.46
18	11.5	5.45	373.5	696	1	0.2272	1.9	0	385.47	787.6	2.25	0.1	0	-7.96	41.47
18	12.5	5.3	369	774.5	1	0.218	3.55	0	385.04	786.65	3.55	0.105	0	-7.93	41.44
18	13.5	7.25	612	1110	1	0.2059	4.25	0	385.105	785.6	4.55	0.11	0	-7.93	41.41
18	14.5	7.55	526	911	1	0.2123	5.4	0	384.765	784.55	5.45	0.11	0	-7.92	41.42
18	15.5	7.95	375.5	612	1	0.2105	7.3	0	384.07	784.1	4.8	0.11	0	-7.93	41.41
18	16.5	6.1	175.5	214.5	1	0.2045	6.65	0	383.97	783.75	3.45	0.11	0	-7.93	41.41
18	17.5	3.25	14.5	10	1	0.2045	5.15	0	384.775	783.9	1.75	0.11	0	-7.95	41.41
18	18.5	1.8	0	0	1	0.1986	5.35	0	386.18	784.05	0.7	0.11	0	-8	41.42
18	19.5	1.75	0	0	1	0.1961	5.6	0	386.36	783.95	-0.2	0.11	0	-8.08	41.41
18	20.5	3.05	0	0	1	0.1837	5.7	0	385.415	783.25	-0.25	0.11	0	-8.12	41.37
18	21.5	3.8	0	0	1	0.1694	4.2	0	384.76	782.95	-0.35	0.11	0	-8.14	41.33
18	22.5	3.75	0	0	1	0.1716	4.45	0	384.93	782.55	-0.4	0.11	0	-8.15	41.31
18	23.5	3.3	0	0	1	0.1767	5.3	0	384.92	782.55	-0.4	0.11	0	-8.17	41.32
19	0.5	2.7	0	0	1	0.1846	5.9	0	384.095	782.35	-0.4	0.11	0	-8.18	41.31
19	1.5	2.2	0	0	1	0.1887	5.45	0	383.73	782.15	-0.8	0.11	0	-8.2	41.31
19	2.5	2	0	0	1	0.1886	3.45	0	383.47	782.4	-1.05	0.11	0	-8.21	41.3
19	3.5	1.1	0	0	1	0.1848	3.1	0	383.585	782.35	-1.1	0.11	0	-8.23	41.3
19	4.5	1.1	0	0	1	0.1946	2.9	0	383.76	782.25	-1.15	0.11	0	-8.24	41.27
19	5.5	0.95	0	0	1	0.2026	3.1	0	383.745	782.05	-1.1	0.11	0	-8.25	41.3
19	6.5	0.2	0	0	1	0.2032	2.3	0	384.65	782	-1.2	0.11	0	-8.24	41.37
19	7.5	0.55	1	9.5	1	0.214	3.7	0	386.57	782.2	-1.2	0.11	0	-8.2	41.43
19	8.5	1.7	28.5	76	1	0.2897	3.75	0	385.695	782.5	-1.05	0.11	0	-8.12	41.47
19	9.5	2.9	53.5	125.5	1	0.3402	2.45	0	383.285	782.75	-0.1	0.11	0	-8.04	41.47
19	10.5	2.45	70	152.5	1	0.3166	2.25	0	383.665	782.7	0.6	0.11	0	-8	41.45
19	11.5	1.3	118	257	1	0.4543	2.05	0	383.335	782.35	0.9	0.11	0	-7.96	41.45
19	12.5	2	152.5	250.5	1	0.4287	1.35	0	383.225	781.1	1.3	0.11	0	-7.94	41.43
19	13.5	2.4	66.5	180.5	1	0.4041	2.2	0	382.995	780.3	1.7	0.11	0	-7.94	41.41
19	14.5	2.65	77	204	1	0.4172	1	0	383.69	779.3	1.75	0.11	0	-7.92	41.4
19	15.5	3	138.5	287.5	1	0.4306	2.85	0	383.22	778.7	1.8	0.11	0	-7.93	41.4
19	16.5	2.65	110.5	122	1	0.4173	1.55	0	382.805	778.25	2	0.11	0	-7.94	41.43
19	17.5	1.85	7	5	1	0.3911	2.85	0	384.75	778.6	1.45	0.11	0	-7.95	41.43
19	18.5	1.55	0	0	1	0.3563	5.75	0	383.745	779.6	0.8	0.11	0	-8.01	41.44
19	19.5	0.75	0	0	1	0.3236	3.3	0	384.275	780.55	0.3	0.11	0	-8.09	41.43
19	20.5	-0.8	0	0	1	0.2747	3.05	0	384.76	781.4	-0.1	0.11	0	-8.13	41.4
19	21.5	-2.25	0	0	1	0.2769	3.3	0	384.645	781.85	-0.8	0.11	0	-8.15	41.36
19	22.5	-3.7	0	0	1	0.2937	2.9	0	384.885	782.2	-1.55	0.11	0	-8.15	41.34
19	23.5	-3.85	0	0	1	0.3187	4.1	0	385.03	782.3	-1.85	0.11	0	-8.17	41.33
20	0.5	-5.65	0	0	1	0.3258	3	0	387.285	782.7	-2.3	0.11	0	-8.19	41.31
20	1.5	-5.85	0	0	1	0.2844	2.5	0	386.065	782.95	-3	0.11	0	-8.2	41.31
20	2.5	-6.5	0	0	1	0.2654	3.05	0	385.185	783.2	-3.7	0.11	0	-8.21	41.3
20	3.5	-4.8	0	0	1	0.2669	3.75	0	385.37	783.2	-4.2	0.11	0	-8.23	41.31
20	4.5	-5	0	0	1	0.2661	2.15	0	385.055	783.85	-4.3	0.11	0	-8.24	41.28
20	5.5	-6.35	0	0	1	0.2651	1.6	0	385.235	784.65	-4.35	0.1	0	-8.26	41.3
20	6.5	-6.5	0	0	1	0.255	1.7	0	385.93	785.4	-4.55	0.1	0	-8.25	41.36
20	7.5	-8.45	8	41.5	1	0.2626	0.65	0	385.32	786	-4.9	0.1	0	-8.2	41.44
20	8.5	-3.6	145.5	343	1	0.3045	0.95	0	387.42	786.8	-5.15	0.1	0	-8.12	41.49
20	9.5	0.15	337	693	1	0.3009	1.1	0	385.55	787.7	-4.4	0.1	0	-8.04	41.52
20	10.5	1.7	494	1027	1	0.2939	1.35	0	384.98	788.3	-2.35	0.1	0	-8	41.51
20	11.5	1.65	603.5	862	1	0.2767	1.6	0	385.265	788.25	1.5	0.1	0	-7.97	41.5
20	12.5	2.9	582	1100	1	0.2652	2.1	0	385.02	787.9	3.9	0.1	0	-7.94	41.49
20	13.5	2.9	414.5	964	1	0.2602	2.45	0	384.95	787.8	5.9	0.11	0	-7.94	41.48
20	14.5	2.55	483	865	1	0.2567	1.4	0	384.91	787.8	6.2	0.11	0	-7.93	41.47
20	15.5	2.25	287.5	545.5	1	0.2463	1.3	0	384.915	788.1	4.75	0.11	0	-7.93	41.47
20	16.5	1.2	179.5	234	1	0.2599	1.9	0	384.91	788.45	3.4	0.11	0	-7.94	41.48
20	17.5	-1.9	27.5	15.5	1	0.2664	2.1	0	385.415	789.05	1.3	0.11	0	-7.96	41.48
20	18.5	-3.9	0	0	1	0.2618	2	0	387.24	789.45	-0.05	0.11	0	-8.01	41.49
20	19.5	-4.6	0	0	1	0.2184	1.7	0	386.69	789.9	-1.45	0.11	0	-8.09	41.48
20	20.5	-5.3	0	0	1	0.206	2.3	0	393.165	790.3	-2.45	0.11	0	-8.13	41.43
20	21.5	-6.85	0	0	1	0.2004	2.1	0	393.285	790.75	-3.2	0.11	0	-8.15	41.41
20	22.5	-8.1	0	0	1	0.1865	2.85	0	389.555	791.05	-3.8	0.11	0	-8.16	41.4
20	23.5	-8.1	0	0	1	0.1865	2.85	0	391.795	791.25	-4.45	0.1	0	-8.17	41.42
21	0.5	-8.35	0	0	1	0.2001	3.15	0	394.785	791.15	-5	0.1	0	-8.19	41.42
21	1.5	-9	0	0	1	0.1941	2.95	0	396.945	791.15	-5.35	0.1	0	-8.21	41.42
21	2.5	-9.3	0	0	1	0.1918	2.05	0	397.625	791.3	-5.8	0.1	0	-8.21	41.42
21	3.5	-9.75	0	0	1	0.1913	1.05	0	395.06	791.35	-6.1	0.1	0	-8.24	41.42
21	4.5	-11.1	0	0	1	0.1868	1.55	0	389.96	790.9	-6.5	0.1	0	-8.25	41.39
21	5.5	-11.35	0	0	1	0.1816	1.3	0	391.04	790.75	-6.9	0.1	0	-8.26	41.41
21	6.5	-11	0	0	1	0.1688	1.15	0	393.04	790.75	-7.25	0.1	0	-8.25	41.48
21	7.5	-12.3	5.5	41.5	1	0.1578	1.4	0	390.475	791	-7.55	0.1	0	-8.2	41.53
21	8.5	-6.95	152.5	351.5	1	0.1502	1.35	0	389.435	791.25	-7.7	0.1	0	-8.12	41.57
21	9.5	-4.6	348.5	702	1	0.1685	2.4	0	387.665	791.7	-6.65	0.1	0	-8.04	41.59
21	10.5	-1.6	512.5	982.5	1	0.1776	2.95	0	387.115	791.65	-4.35	0.1	0	-8.01	41.58
21	11.5	0.4	619	1156.5	1	0.1773	3.15	0	386.615	790.85	-0.5	0.1	0	-7.97	41.58
21	12.5	1.6	663.5	1205	1	0.1339	2.4	0	385.69	789.7	2.75	0.1	0	-7.94	41.56
21	13.5	3.1	639.5	1127.5	1	0.121	1.75	0	384.65	788.75	5.6	0.1	0	-7.94	41.53
21	14.5	3.4	547.5	929.5	1	0.1422	1.35	0	384.575	788.1	5.7	0.1	0	-7.93	41.52
